Verb,pct_female,pct.male,pct.trans,pct.human,pct.robot,pct.animal,pct.fictional,pct.asian,pct.white,pct.black,pct.PoC.other,pct.heterosexual,pct.homosexual,pct.sexuality.other,pct.child,pct.young.adult,pct.adult,pct.elderly
Oppressed,0.13333333333333333,0.1,0,0.23333333333333334,0,0,0,0,0.13333333333333333,0.06666666666666667,0,0.06666666666666667,0,0.03333333333333333,0,0.06666666666666667,0.16666666666666666,0
Orchestrated,0,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0,0,0.3333333333333333,0
Ordering,0,0.18181818181818182,0,0.18181818181818182,0.09090909090909091,0,0,0,0.18181818181818182,0,0,0.09090909090909091,0,0.09090909090909091,0,0,0.18181818181818182,0
Organizing,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Outsmarted,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0
Outsmarting,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Overlayed,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Overlooking,0.05263157894736842,0.15789473684210525,0,0.10526315789473684,0.10526315789473684,0,0,0,0.21052631578947367,0,0,0.15789473684210525,0,0,0,0,0.21052631578947367,0
Overwhelmed,0.09090909090909091,0.13636363636363635,0,0.18181818181818182,0.045454545454545456,0,0,0.045454545454545456,0.13636363636363635,0,0.045454545454545456,0.09090909090909091,0,0,0,0,0.22727272727272727,0
Overworked,0.16666666666666666,0,0,0.3333333333333333,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0
Painting,0.2,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Panicking,0.05714285714285714,0.14285714285714285,0.02857142857142857,0.17142857142857143,0.05714285714285714,0,0,0.05714285714285714,0.11428571428571428,0,0.02857142857142857,0.11428571428571428,0,0,0,0,0.22857142857142856,0
Participating,0.06666666666666667,0.13333333333333333,0,0.2,0,0,0,0,0.13333333333333333,0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0,0,0,0.2,0
Passive,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Patrolling,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Paying,0.25,0,0,0.25,0,0,0,0,0.125,0,0,0,0.125,0,0,0.125,0.125,0
Performing,0.0967741935483871,0.0967741935483871,0,0.25806451612903225,0,0,0,0,0.1935483870967742,0.03225806451612903,0,0.03225806451612903,0,0,0,0,0.25806451612903225,0
Persuaded,0.1,0.1,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.1,0.1
Persuading,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0.16666666666666666,0
Philosophising,0,0.2222222222222222,0,0.2222222222222222,0,0,0,0,0.2222222222222222,0,0,0.1111111111111111,0,0,0,0,0.2222222222222222,0
Photographed,0,0.13333333333333333,0,0.3333333333333333,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0
Photographing,0.13636363636363635,0.09090909090909091,0,0.22727272727272727,0.045454545454545456,0,0,0,0.09090909090909091,0,0.045454545454545456,0.09090909090909091,0.045454545454545456,0,0,0.09090909090909091,0.13636363636363635,0
Picking,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Pierced,0.25,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0
Planning,0.09523809523809523,0.12698412698412698,0,0.19047619047619047,0.06349206349206349,0,0.031746031746031744,0.047619047619047616,0.07936507936507936,0,0.031746031746031744,0.1111111111111111,0,0,0,0.06349206349206349,0.12698412698412698,0.031746031746031744
Playing,0.10294117647058823,0.1323529411764706,0,0.17647058823529413,0.04411764705882353,0.014705882352941176,0,0.04411764705882353,0.16176470588235295,0,0,0.10294117647058823,0,0,0.029411764705882353,0.029411764705882353,0.16176470588235295,0
Pleased,0.1111111111111111,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,0,0,0,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,0,0,0,0,0.2222222222222222,0
Pleasuring,0.2,0,0,0,0.2,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Plotting,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0.125,0.125,0
Pointing,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0
Posing,0.038461538461538464,0.15384615384615385,0,0.2692307692307692,0,0,0,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0,0.038461538461538464,0,0,0,0.2692307692307692,0
Practicing,0,0.2222222222222222,0,0.1111111111111111,0.1111111111111111,0,0,0,0.2222222222222222,0,0,0.1111111111111111,0,0,0,0,0.2222222222222222,0
Pranked,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0
Pranking,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0
Predicted,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Predicting,0.22727272727272727,0.045454545454545456,0,0.13636363636363635,0.13636363636363635,0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0,0,0,0,0,0,0,0.2727272727272727,0
Preoccupied,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Preoccupying,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
Preparing,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Presented,0.125,0.125,0,0.125,0.125,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Presenting,0,0.25,0,0.25,0,0,0,0,0.16666666666666666,0.08333333333333333,0,0,0,0,0,0,0.25,0
Pretending,0.09090909090909091,0.15151515151515152,0,0.24242424242424243,0,0,0,0.030303030303030304,0.18181818181818182,0,0,0.06060606060606061,0,0,0,0,0.24242424242424243,0
Printing,0,0.25,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0
Problem-solving,0.15384615384615385,0.07692307692307693,0,0.07692307692307693,0.23076923076923078,0,0,0,0.15384615384615385,0,0.07692307692307693,0,0,0,0,0,0.23076923076923078,0
Processing,0.20833333333333334,0.041666666666666664,0,0.08333333333333333,0.20833333333333334,0,0,0.041666666666666664,0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0,0,0.041666666666666664,0,0.20833333333333334,0
Proctecting,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
Profiling,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Programming,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Projected,0.0784313725490196,0.11764705882352941,0,0.0784313725490196,0.09803921568627451,0,0.058823529411764705,0,0.17647058823529413,0,0.0196078431372549,0.09803921568627451,0,0,0.0392156862745098,0,0.1568627450980392,0.0392156862745098
Projecting,0.1875,0.0625,0,0,0.125,0,0.125,0,0.125,0,0,0.125,0,0,0,0,0.25,0
Protected,0.0967741935483871,0.11290322580645161,0,0.22580645161290322,0.016129032258064516,0,0,0.016129032258064516,0.11290322580645161,0.06451612903225806,0.016129032258064516,0.0967741935483871,0,0,0.016129032258064516,0.016129032258064516,0.20967741935483872,0
Protecting,0.06578947368421052,0.15789473684210525,0,0.18421052631578946,0.05263157894736842,0,0.013157894736842105,0.013157894736842105,0.14473684210526316,0,0.02631578947368421,0.13157894736842105,0,0,0,0,0.21052631578947367,0
Protesting,0.058823529411764705,0.17647058823529413,0,0.23529411764705882,0,0,0,0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0,0.058823529411764705,0,0,0,0.23529411764705882,0
Provoked,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0.2
Provoking,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0
Punched,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Punching,0,0.2857142857142857,0,0.2857142857142857,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0
Punished,0.1111111111111111,0.1111111111111111,0,0.2222222222222222,0,0,0,0,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,0,0,0,0,0.2222222222222222,0
Puppeteering,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0
Puzzled,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Quantifying,0.25,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0
Questioned,0.125,0.125,0,0.20833333333333334,0.041666666666666664,0,0,0,0.125,0.041666666666666664,0.041666666666666664,0.08333333333333333,0,0,0,0.041666666666666664,0.16666666666666666,0
Questioning,0.15789473684210525,0.07894736842105263,0,0.2631578947368421,0,0,0,0,0.13157894736842105,0.02631578947368421,0.05263157894736842,0.02631578947368421,0,0,0.02631578947368421,0.02631578947368421,0.18421052631578946,0.02631578947368421
Racing,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Rapping,0,0.25,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0
Reacting,0.2,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Reading,0.05555555555555555,0.16666666666666666,0,0.2222222222222222,0.05555555555555555,0,0,0.1111111111111111,0,0,0.05555555555555555,0.1111111111111111,0,0,0,0,0.2222222222222222,0
Realizing,0,0.18181818181818182,0,0.18181818181818182,0,0,0.09090909090909091,0.09090909090909091,0,0.09090909090909091,0,0.09090909090909091,0,0,0,0,0.2727272727272727,0
Reassured,0.2,0,0,0.2,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0.2,0
Reassuring,0.1875,0,0,0.0625,0.1875,0,0,0,0.1875,0,0,0.125,0,0,0,0,0.25,0
Rebooted,0,0.25,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Rebooting,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Recalling,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Receiving,0.125,0.125,0,0.25,0,0,0,0,0.125,0.125,0,0,0,0,0,0.125,0.125,0
Recognised,0.1724137931034483,0.06896551724137931,0,0.1724137931034483,0.034482758620689655,0,0.034482758620689655,0,0.13793103448275862,0,0.034482758620689655,0.10344827586206896,0,0,0,0.034482758620689655,0.20689655172413793,0
Recognising,0.045454545454545456,0.18181818181818182,0,0.13636363636363635,0.22727272727272727,0,0,0.09090909090909091,0,0,0.045454545454545456,0.045454545454545456,0,0,0,0,0.22727272727272727,0
Reconfiguring,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0
Reconstructed,0.125,0.125,0,0.25,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0.25,0
Reconstructing,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Recorded,0.1125,0.125,0,0.2625,0,0.0125,0,0.025,0.125,0.0125,0,0.075,0,0,0.025,0.05,0.15,0.025
Recording,0.12,0.08,0,0.16,0.16,0.04,0,0,0.04,0,0.04,0.04,0,0,0,0.04,0.28,0
Recruited,0,0.2,0,0.2,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0.2,0
Refused,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0
Refusing,0,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0
Registered,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0
Rejected,0,0.2,0,0.2,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0.2,0
Rejecting,0,0,0,0.25,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0.25
Relaxed,0.2,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0.2,0,0
Releasing,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Relived,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Reliving,0.08333333333333333,0.16666666666666666,0,0.25,0,0,0,0,0.16666666666666666,0,0,0.08333333333333333,0,0,0,0,0.16666666666666666,0.08333333333333333
Relocating,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Remade,0,0.2,0,0.2,0,0,0,0.2,0,0,0,0.2,0,0,0,0.2,0,0
Remembered,0.125,0.125,0,0.25,0,0,0,0,0.125,0,0,0.125,0,0,0,0.125,0.125,0
Remembering,0.06976744186046512,0.18604651162790697,0,0.18604651162790697,0.06976744186046512,0,0,0.046511627906976744,0.11627906976744186,0,0,0.09302325581395349,0,0,0,0.023255813953488372,0.18604651162790697,0.023255813953488372
Reminded,0,0.18181818181818182,0,0.2727272727272727,0,0,0,0,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,0,0,0,0,0.09090909090909091,0.18181818181818182
Reminding,0,0.3333333333333333,0,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0
Removed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Removing,0.07692307692307693,0.15384615384615385,0,0.15384615384615385,0.07692307692307693,0,0,0.07692307692307693,0.07692307692307693,0,0.07692307692307693,0.07692307692307693,0,0,0,0,0.15384615384615385,0.07692307692307693
Repaired,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Repairing,0.15384615384615385,0.15384615384615385,0,0.23076923076923078,0.07692307692307693,0,0,0,0.15384615384615385,0,0,0,0,0,0,0.07692307692307693,0.15384615384615385,0
Replaced,0.0625,0.1875,0,0.25,0,0,0,0.0625,0.1875,0,0,0,0,0,0,0,0.25,0
Replacing,0.11764705882352941,0.11764705882352941,0,0.23529411764705882,0.058823529411764705,0,0,0,0.17647058823529413,0,0,0.058823529411764705,0,0,0,0.058823529411764705,0.17647058823529413,0
Replicated,0.0625,0.125,0,0.25,0,0,0,0.0625,0.125,0,0,0.0625,0,0,0,0.0625,0.1875,0
Replicating,0.25,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0
Replugged,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Reported,0.15384615384615385,0,0,0.23076923076923078,0,0,0,0,0.07692307692307693,0,0.15384615384615385,0.15384615384615385,0,0,0,0.15384615384615385,0.07692307692307693,0
Reporting,0,0.2857142857142857,0,0.2857142857142857,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0.2857142857142857,0
Represented,0.125,0.125,0,0.25,0,0,0,0,0.125,0,0,0.125,0,0,0,0.25,0,0
Repurposing,0,0.21052631578947367,0,0.15789473684210525,0.05263157894736842,0,0,0,0.15789473684210525,0,0,0.21052631578947367,0,0,0,0.05263157894736842,0.15789473684210525,0
Rescued,0.14705882352941177,0.08823529411764706,0,0.20588235294117646,0.029411764705882353,0.058823529411764705,0,0,0.17647058823529413,0.029411764705882353,0,0.029411764705882353,0,0,0.029411764705882353,0.029411764705882353,0.17647058823529413,0
Rescuing,0.08108108108108109,0.1891891891891892,0,0.24324324324324326,0.05405405405405406,0,0,0,0.13513513513513514,0.02702702702702703,0,0.02702702702702703,0,0,0.08108108108108109,0,0.13513513513513514,0.02702702702702703
Researching,0.1,0.1,0,0.2,0,0,0.06666666666666667,0,0.13333333333333333,0,0,0.1,0,0.03333333333333333,0,0,0.23333333333333334,0.03333333333333333
Resetting,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0
Resisting,0.16666666666666666,0.05555555555555555,0,0.2222222222222222,0.05555555555555555,0,0,0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,0.05555555555555555,0.05555555555555555,0,0.1111111111111111,0.05555555555555555
Responding,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0
Restoring,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
Retrying,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Returning,0.125,0.125,0,0.125,0.125,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Revealed,0.08771929824561403,0.12280701754385964,0,0.17543859649122806,0.017543859649122806,0,0.10526315789473684,0,0.15789473684210525,0,0.017543859649122806,0.10526315789473684,0,0,0,0.03508771929824561,0.17543859649122806,0
Revealing,0.09090909090909091,0.1590909090909091,0,0.13636363636363635,0.09090909090909091,0,0.022727272727272728,0.022727272727272728,0.09090909090909091,0.045454545454545456,0,0.11363636363636363,0,0,0,0.022727272727272728,0.20454545454545456,0
Rewatching,0.1,0.1,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Rewinding,0,0.2,0,0,0.2,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Risking,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Robbed,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Robbing,0,0.25,0,0.25,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0.25,0
Role-playing,0,0.2,0,0.2,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0.2,0
Ruminating,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Rummaging,0,0.2,0,0.2,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0
Running,0.058823529411764705,0.14705882352941177,0,0.20588235294117646,0.029411764705882353,0.029411764705882353,0,0,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.11764705882352941,0,0,0.029411764705882353,0.08823529411764706,0.11764705882352941,0
Safeguarding,0.2,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Saved,0,0.16666666666666666,0,0.3333333333333333,0,0,0,0.16666666666666666,0,0,0,0,0,0,0.3333333333333333,0,0,0
Saving,0.16666666666666666,0,0.05555555555555555,0.1111111111111111,0.16666666666666666,0,0,0.1111111111111111,0.05555555555555555,0,0,0.05555555555555555,0,0.05555555555555555,0,0,0.2222222222222222,0
Scanned,0.1092436974789916,0.11764705882352941,0,0.20588235294117646,0.01680672268907563,0.008403361344537815,0.012605042016806723,0.01680672268907563,0.14705882352941177,0.008403361344537815,0.03361344537815126,0.07563025210084033,0.004201680672268907,0,0.004201680672268907,0.04201680672268908,0.19327731092436976,0.004201680672268907
Scanning,0.06796116504854369,0.17475728155339806,0,0.1553398058252427,0.1553398058252427,0,0,0.009708737864077669,0.0970873786407767,0.009708737864077669,0.019417475728155338,0.08737864077669903,0,0.009708737864077669,0,0.009708737864077669,0.20388349514563106,0
Scared,0.12280701754385964,0.08771929824561403,0,0.24561403508771928,0.008771929824561403,0.008771929824561403,0,0.043859649122807015,0.10526315789473684,0.03508771929824561,0.008771929824561403,0.07894736842105263,0,0,0.008771929824561403,0.043859649122807015,0.18421052631578946,0.017543859649122806
Scaring,0,0.2,0,0,0.2,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0
Scouting,0.2,0.06666666666666667,0,0.26666666666666666,0,0,0,0,0.13333333333333333,0,0.06666666666666667,0,0,0,0,0,0.26666666666666666,0
Screaming,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.16666666666666666,0
Scrolling,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Searching,0.08045977011494253,0.14942528735632185,0,0.1839080459770115,0.04597701149425287,0.005747126436781609,0.005747126436781609,0.034482758620689655,0.10919540229885058,0.017241379310344827,0.028735632183908046,0.10919540229885058,0,0,0,0.017241379310344827,0.20689655172413793,0.005747126436781609
Seeing,0.08235294117647059,0.12941176470588237,0.011764705882352941,0.17058823529411765,0.07058823529411765,0,0,0.041176470588235294,0.10588235294117647,0.023529411764705882,0.0058823529411764705,0.1,0.01764705882352941,0,0,0.029411764705882353,0.20588235294117646,0.0058823529411764705
Seeking,0.07142857142857142,0.14285714285714285,0,0.07142857142857142,0.14285714285714285,0,0,0,0.21428571428571427,0,0,0.14285714285714285,0,0,0,0,0.21428571428571427,0
Seen,0.10714285714285714,0.10714285714285714,0,0.17857142857142858,0.03571428571428571,0,0.03571428571428571,0,0.07142857142857142,0,0.10714285714285714,0.14285714285714285,0,0,0,0.10714285714285714,0.10714285714285714,0
Selecting,0.14285714285714285,0,0,0.2857142857142857,0,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0,0,0,0,0.2857142857142857,0
Self-diagnosing,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Sensing,0.2222222222222222,0,0,0.3333333333333333,0,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0.3333333333333333,0
Sharing,0.18181818181818182,0.045454545454545456,0,0.13636363636363635,0.13636363636363635,0,0,0,0,0.18181818181818182,0,0.045454545454545456,0,0,0,0,0.22727272727272727,0.045454545454545456
Shocked,0.14285714285714285,0.09523809523809523,0,0.19047619047619047,0,0,0.047619047619047616,0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.09523809523809523,0,0,0,0,0.23809523809523808,0
Shooting,0,0.23529411764705882,0,0.23529411764705882,0.058823529411764705,0,0,0.029411764705882353,0.08823529411764706,0.029411764705882353,0,0.058823529411764705,0,0,0,0,0.2647058823529412,0
Shot,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0
Shouting,0.1111111111111111,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,0,0,0,0.2222222222222222,0,0,0.1111111111111111,0,0,0,0,0.2222222222222222,0
Showed,0,0.2,0,0.3,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0.1,0.1,0
Showing,0.08163265306122448,0.12244897959183673,0,0.16326530612244897,0.061224489795918366,0,0.02040816326530612,0,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.14285714285714285,0,0,0,0.02040816326530612,0.20408163265306123,0
Signing,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0
Simulating,0,0.25,0,0.125,0.125,0,0,0,0.125,0,0,0.125,0,0,0,0,0.25,0
Singing,0.09523809523809523,0.14285714285714285,0,0.19047619047619047,0.09523809523809523,0,0,0,0.19047619047619047,0,0,0,0,0,0,0,0.2857142857142857,0
Sleeping,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Smiling,0.11764705882352941,0.11764705882352941,0,0.17647058823529413,0.058823529411764705,0,0,0,0.11764705882352941,0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0.23529411764705882,0
Sneaking,0.09090909090909091,0.13636363636363635,0,0.22727272727272727,0.045454545454545456,0,0,0.045454545454545456,0.13636363636363635,0,0,0.045454545454545456,0,0,0,0,0.2727272727272727,0
Sniped,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Sniping,0,0.2857142857142857,0,0.2857142857142857,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0.2857142857142857,0
Socialising,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0,0,0,0.08333333333333333,0,0,0,0.08333333333333333,0,0,0,0.3333333333333333,0
Solving,0.08333333333333333,0.08333333333333333,0,0.16666666666666666,0.08333333333333333,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0,0,0.25,0
Soothed,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333
Soothing,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Sorting,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Sousveilling,0,0.25,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0
Spilling,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0
Spying,0.028985507246376812,0.2028985507246377,0,0.2028985507246377,0.028985507246376812,0,0,0,0.13043478260869565,0.028985507246376812,0.014492753623188406,0.14492753623188406,0,0,0.014492753623188406,0,0.2028985507246377,0
Stabbing,0.1111111111111111,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,0,0,0,0.2222222222222222,0,0,0.1111111111111111,0,0,0,0,0.2222222222222222,0
Stalking,0.2,0.06666666666666667,0,0.2,0,0,0,0,0.06666666666666667,0.06666666666666667,0,0.13333333333333333,0,0,0,0,0.26666666666666666,0
Startled,0,0.2,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0.2,0
Starving,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0
Stealing,0.06896551724137931,0.1724137931034483,0,0.27586206896551724,0,0,0,0,0.10344827586206896,0,0.10344827586206896,0.034482758620689655,0,0,0,0,0.20689655172413793,0.034482758620689655
Steering,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Stopped,0.125,0.125,0,0.25,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0.25,0
Stopping,0.09090909090909091,0.18181818181818182,0,0.18181818181818182,0.09090909090909091,0,0,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0.2727272727272727,0
Strategising,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0
Streamed,0.12,0.12,0,0.08,0.04,0,0.2,0.08,0,0,0.04,0.12,0,0,0,0.12,0.08,0
Studying,0,0.25,0,0.25,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0.25,0
Stumbling,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0
Subverting,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0
Suffering,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0
Suiciding,0.125,0.125,0,0.25,0,0,0,0,0,0,0.125,0.125,0,0,0,0.125,0.125,0
Supporting,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0
Surprised,0.04838709677419355,0.16129032258064516,0,0.22580645161290322,0,0,0,0.016129032258064516,0.1774193548387097,0,0.03225806451612903,0.11290322580645161,0,0,0,0.03225806451612903,0.1774193548387097,0.016129032258064516
Surprising,0.17647058823529413,0.058823529411764705,0,0.23529411764705882,0,0,0,0,0.23529411764705882,0,0,0.058823529411764705,0,0,0,0,0.23529411764705882,0
Surrounded,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Surveilled,0.09917355371900827,0.12396694214876033,0,0.2231404958677686,0,0,0.01652892561983471,0.01652892561983471,0.1322314049586777,0.024793388429752067,0.049586776859504134,0.09090909090909091,0,0,0.024793388429752067,0.05785123966942149,0.14049586776859505,0
Surveilling,0.05434782608695652,0.16304347826086957,0,0.1956521739130435,0.06521739130434782,0,0.021739130434782608,0.010869565217391304,0.15217391304347827,0.021739130434782608,0,0.07608695652173914,0,0,0,0,0.22826086956521738,0.010869565217391304
