SituationID,SituationTitle,Genre,Character,Entity,Technology,Verb
3199,INTERHUMAN (latent walks),Art,NA,Image,NA,Generated
3199,INTERHUMAN (latent walks),Art,NA,NA,Image generation,Generating
3199,INTERHUMAN (latent walks),Art,NA,Creator,NA,Collecting
3199,INTERHUMAN (latent walks),Art,NA,Image,NA,Merging
3199,INTERHUMAN (latent walks),Art,NA,NA,Machine learning,Explored
3199,INTERHUMAN (latent walks),Art,NA,Humans in general,NA,Photographed
3199,INTERHUMAN (latent walks),Art,NA,Image,NA,Changing
3199,INTERHUMAN (latent walks),Art,NA,Creator,NA,Training
3199,INTERHUMAN (latent walks),Art,NA,NA,Machine learning,Trained
3199,INTERHUMAN (latent walks),Art,NA,Humans in general,NA,Feeling
3195,comeback (rejected by Instagram),Art,NA,Creator,NA,Adapting
3195,comeback (rejected by Instagram),Art,NA,NA,Filtering,Rejected
3195,comeback (rejected by Instagram),Art,NA,NA,Machine learning,Misinterpreting
3195,comeback (rejected by Instagram),Art,NA,Creator,NA,Creating
3195,comeback (rejected by Instagram),Art,NA,NA,Filtering,Moderated
3195,comeback (rejected by Instagram),Art,NA,NA,Machine learning,Failing
3195,comeback (rejected by Instagram),Art,NA,NA,Filtering,Misinterpreted
3195,comeback (rejected by Instagram),Art,NA,NA,Filtering,Decorating
3195,comeback (rejected by Instagram),Art,NA,NA,Machine learning,Moderating
3195,comeback (rejected by Instagram),Art,NA,NA,Filtering,Changing
3195,comeback (rejected by Instagram),Art,NA,NA,Filtering,Overlaying
3195,comeback (rejected by Instagram),Art,NA,Creator,NA,Publishing
3195,comeback (rejected by Instagram),Art,NA,NA,Filtering,Adapted
3190,The Zizi Show (creating Zizi),Art,NA,NA,Deepfake,Queering
3190,The Zizi Show (creating Zizi),Art,Zizi,NA,NA,Breaking
3190,The Zizi Show (creating Zizi),Art,NA,NA,Deepfake,Trained
3190,The Zizi Show (creating Zizi),Art,NA,User,NA,Picking
3190,The Zizi Show (creating Zizi),Art,NA,NA,Deepfake,Entertaining
3190,The Zizi Show (creating Zizi),Art,Zizi,NA,NA,Created
3190,The Zizi Show (creating Zizi),Art,NA,NA,Deepfake,Breaking
3190,The Zizi Show (creating Zizi),Art,Drag Artists (The Zizi Show),NA,NA,Posing
3190,The Zizi Show (creating Zizi),Art,Zizi,NA,NA,Guiding
3190,The Zizi Show (creating Zizi),Art,NA,NA,Deepfake,Controlled
3190,The Zizi Show (creating Zizi),Art,Drag Artists (The Zizi Show),NA,NA,Replicated
3190,The Zizi Show (creating Zizi),Art,Zizi,NA,NA,Introducing
3190,The Zizi Show (creating Zizi),Art,NA,User,NA,Learning
3190,The Zizi Show (creating Zizi),Art,NA,NA,Deepfake,Demystifying
3190,The Zizi Show (creating Zizi),Art,Drag Artists (The Zizi Show),NA,NA,Photographed
3190,The Zizi Show (creating Zizi),Art,Zizi,NA,NA,Entertaining
3190,The Zizi Show (creating Zizi),Art,NA,User,NA,Entertained
3186,Salaf (erasing stereotypical narratives),Art,NA,Creator,NA,Demonstrating
3186,Salaf (erasing stereotypical narratives),Art,Saudi and Iraqi ancestors,NA,NA,Misinterpreted
3186,Salaf (erasing stereotypical narratives),Art,NA,Creator,NA,Frustrated
3186,Salaf (erasing stereotypical narratives),Art,NA,NA,Machine learning,Generating
3186,Salaf (erasing stereotypical narratives),Art,NA,NA,Object recognition,Frustrating
3186,Salaf (erasing stereotypical narratives),Art,NA,Creator,NA,Experimenting
3186,Salaf (erasing stereotypical narratives),Art,Saudi and Iraqi ancestors,NA,NA,Classified
3186,Salaf (erasing stereotypical narratives),Art,NA,NA,Object recognition,Misinterpreting
3186,Salaf (erasing stereotypical narratives),Art,NA,NA,Image generation,Illustrating
3186,Salaf (erasing stereotypical narratives),Art,NA,NA,Object recognition,Failing
3186,Salaf (erasing stereotypical narratives),Art,NA,Creator,NA,Training
3186,Salaf (erasing stereotypical narratives),Art,Saudi and Iraqi ancestors,NA,NA,Excluded
3186,Salaf (erasing stereotypical narratives),Art,NA,NA,Object recognition,Excluding
3186,Salaf (erasing stereotypical narratives),Art,NA,NA,Image generation,Trained
3186,Salaf (erasing stereotypical narratives),Art,NA,Creator,NA,Collecting
3186,Salaf (erasing stereotypical narratives),Art,NA,NA,Machine learning,Illustrating
3186,Salaf (erasing stereotypical narratives),Art,NA,NA,Object recognition,Classifying
3186,Salaf (erasing stereotypical narratives),Art,NA,NA,Image generation,Generating
3186,Salaf (erasing stereotypical narratives),Art,NA,Creator,NA,Erasing
3186,Salaf (erasing stereotypical narratives),Art,NA,NA,Machine learning,Trained
3186,Salaf (erasing stereotypical narratives),Art,NA,NA,Object recognition,Narrating
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,NA,Machine learning,Co-creating
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,NA,Image generation,Morphing
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,Image,NA,Created
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,NA,Machine learning,Morphing
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,NA,Image generation,Generating
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,Creator,NA,Curating
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,NA,Machine learning,Generating
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,NA,Image generation,Trained
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,Creator,NA,Training
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,NA,Machine learning,Trained
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,Image,NA,Representing
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,Creator,NA,Choosing
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,NA,Image generation,Co-creating
3183,Artificial Remnants 2.0 (generating new specimens of insects),Art,NA,Image,NA,Curated
3179,Masked Reality (generating masks),Art,NA,NA,Facial recognition,Detecting
3179,Masked Reality (generating masks),Art,NA,NA,Image generation,Masking
3179,Masked Reality (generating masks),Art,NA,User,NA,Playing
3179,Masked Reality (generating masks),Art,NA,NA,Machine learning,Overlayed
3179,Masked Reality (generating masks),Art,NA,NA,Image generation,Generating
3179,Masked Reality (generating masks),Art,NA,User,NA,Mimicking
3179,Masked Reality (generating masks),Art,NA,NA,Machine learning,Masking
3179,Masked Reality (generating masks),Art,NA,User,NA,Masked
3179,Masked Reality (generating masks),Art,NA,NA,Machine learning,Generating
3179,Masked Reality (generating masks),Art,NA,NA,Facial recognition,Overlaying
3179,Masked Reality (generating masks),Art,NA,NA,Image generation,Overlayed
3176,HOW TO EDIT YOUR SELFIES (overlaying filters),Art,NA,NA,Filtering,Repeated
3176,HOW TO EDIT YOUR SELFIES (overlaying filters),Art,NA,NA,Filtering,Misused
3176,HOW TO EDIT YOUR SELFIES (overlaying filters),Art,NA,Creator,NA,Demonstrating
3176,HOW TO EDIT YOUR SELFIES (overlaying filters),Art,NA,NA,Filtering,Changing
3176,HOW TO EDIT YOUR SELFIES (overlaying filters),Art,NA,Creator,NA,Misusing
3176,HOW TO EDIT YOUR SELFIES (overlaying filters),Art,NA,NA,Filtering,Distorting
3176,HOW TO EDIT YOUR SELFIES (overlaying filters),Art,NA,Creator,NA,Repeating
3176,HOW TO EDIT YOUR SELFIES (overlaying filters),Art,NA,NA,Filtering,Overlaying
3173,The Argus Project (armor with cameras),Art,NA,NA,Camera,Capturing
3173,The Argus Project (armor with cameras),Art,Argus,NA,NA,Protected
3173,The Argus Project (armor with cameras),Art,NA,Law enforcement,NA,Threatening
3173,The Argus Project (armor with cameras),Art,NA,Law enforcement,NA,Monitored
3173,The Argus Project (armor with cameras),Art,NA,NA,Camera,Witnessing
3173,The Argus Project (armor with cameras),Art,Argus,NA,NA,Walking
3173,The Argus Project (armor with cameras),Art,NA,NA,Cameraphone,Capturing
3173,The Argus Project (armor with cameras),Art,NA,NA,Camera,Protecting
3173,The Argus Project (armor with cameras),Art,NA,NA,Cameraphone,Witnessing
3173,The Argus Project (armor with cameras),Art,Argus,NA,NA,Sousveilling
3173,The Argus Project (armor with cameras),Art,NA,Law enforcement,NA,Killing
3173,The Argus Project (armor with cameras),Art,NA,NA,Cameraphone,Protecting
3173,The Argus Project (armor with cameras),Art,Argus,NA,NA,Monitoring
3173,The Argus Project (armor with cameras),Art,NA,Law enforcement,NA,Discriminating
3173,The Argus Project (armor with cameras),Art,NA,Law enforcement,NA,Filmed
3162,Zanan Disruption (placing statues),Art,NA,Creator,NA,Appropriating
3162,Zanan Disruption (placing statues),Art,NA,NA,Interactive panoramas,Uploaded
3162,Zanan Disruption (placing statues),Art,NA,NA,Interactive panoramas,Altered
3162,Zanan Disruption (placing statues),Art,NA,NA,Interactive panoramas,Captured
3162,Zanan Disruption (placing statues),Art,NA,Creator,NA,Placing
3162,Zanan Disruption (placing statues),Art,NA,NA,Interactive panoramas,Representing
3158,The Most Beautiful Women (replacing faces),Art,NA,NA,Deepfake,Replacing
3158,The Most Beautiful Women (replacing faces),Art,NA,Creator,NA,Stating
3158,The Most Beautiful Women (replacing faces),Art,NA,Creator,NA,Questioning
3158,The Most Beautiful Women (replacing faces),Art,NA,Creator,NA,Imposing
3158,The Most Beautiful Women (replacing faces),Art,NA,NA,Deepfake,Overlaying
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Emotion recognition,Monitoring
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Machine learning,Oppressing
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Emotion recognition,Oppressing
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Facial recognition,Detecting
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Machine learning,Ignoring
3153,Future Tense: AI from the margins (oppressive AI),Art,"""Nakeema Stefflbauer""",NA,NA,Classified
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Emotion recognition,Ignoring
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Facial recognition,Surveilling
3153,Future Tense: AI from the margins (oppressive AI),Art,"""Nakeema Stefflbauer""",NA,NA,Surveilled
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Facial recognition,Classifying
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Machine learning,Excluding
3153,Future Tense: AI from the margins (oppressive AI),Art,"""Nakeema Stefflbauer""",NA,NA,Oppressed
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Emotion recognition,Excluding
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Facial recognition,Monitoring
3153,Future Tense: AI from the margins (oppressive AI),Art,"""Nakeema Stefflbauer""",NA,NA,Monitored
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Facial recognition,Oppressing
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Machine learning,Detecting
3153,Future Tense: AI from the margins (oppressive AI),Art,"""Nakeema Stefflbauer""",NA,NA,Experiencing
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Emotion recognition,Detecting
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Facial recognition,Ignoring
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Machine learning,Surveilling
3153,Future Tense: AI from the margins (oppressive AI),Art,"""Nakeema Stefflbauer""",NA,NA,Excluded
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Emotion recognition,Surveilling
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Machine learning,Classifying
3153,Future Tense: AI from the margins (oppressive AI),Art,"""Nakeema Stefflbauer""",NA,NA,Narrating
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Emotion recognition,Classifying
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Facial recognition,Excluding
3153,Future Tense: AI from the margins (oppressive AI),Art,NA,NA,Machine learning,Monitoring
3153,Future Tense: AI from the margins (oppressive AI),Art,"""Nakeema Stefflbauer""",NA,NA,Misinterpreted
3148,The Human Detector (avoiding detection),Art,NA,User,NA,Playing
3148,The Human Detector (avoiding detection),Art,NA,NA,Facial recognition,Detecting
3148,The Human Detector (avoiding detection),Art,NA,User,NA,Disguising
3148,The Human Detector (avoiding detection),Art,NA,Creator,NA,Questioning
3148,The Human Detector (avoiding detection),Art,NA,User,NA,Hiding
3148,The Human Detector (avoiding detection),Art,NA,NA,Machine learning,Alerting
3148,The Human Detector (avoiding detection),Art,NA,Creator,NA,Inverting
3148,The Human Detector (avoiding detection),Art,NA,User,NA,Avoiding
3148,The Human Detector (avoiding detection),Art,NA,NA,Machine learning,Detecting
3148,The Human Detector (avoiding detection),Art,NA,Creator,NA,Subverting
3148,The Human Detector (avoiding detection),Art,NA,NA,Facial recognition,Alerting
3145,No More Selfies (Drone attack),Narrative,"""Kim Kardashian""  (No More Selfies)",NA,NA,Attacked
3145,No More Selfies (Drone attack),Narrative,Sunita (No More Selfies),NA,NA,Escaping
3145,No More Selfies (Drone attack),Narrative,NA,NA,Virtual reality,Displaying
3145,No More Selfies (Drone attack),Narrative,NA,NA,Drones,Controlled
3145,No More Selfies (Drone attack),Narrative,"""Kim Kardashian""  (No More Selfies)",NA,NA,Witnessing
3145,No More Selfies (Drone attack),Narrative,Bri-Bri (No More Selfies),NA,NA,Recognised
3145,No More Selfies (Drone attack),Narrative,NA,NA,Drones,Shooting
3145,No More Selfies (Drone attack),Narrative,"""Kim Kardashian""  (No More Selfies)",NA,NA,Helping
3145,No More Selfies (Drone attack),Narrative,Bri-Bri (No More Selfies),NA,NA,Betraying
3145,No More Selfies (Drone attack),Narrative,Sunita (No More Selfies),NA,NA,Recognising
3145,No More Selfies (Drone attack),Narrative,NA,NA,Virtual reality,Covering
3145,No More Selfies (Drone attack),Narrative,Bri-Bri (No More Selfies),NA,NA,Attacking
3145,No More Selfies (Drone attack),Narrative,"""Kim Kardashian""  (No More Selfies)",NA,NA,Escaping
3145,No More Selfies (Drone attack),Narrative,Sunita (No More Selfies),NA,NA,Attacked
3145,No More Selfies (Drone attack),Narrative,NA,NA,Virtual reality,Connecting
3145,No More Selfies (Drone attack),Narrative,Bri-Bri (No More Selfies),NA,NA,Controlling
3143,Autonomous (Paladin loses facial recognition),Narrative,Paladin,NA,NA,Panicking
3143,Autonomous (Paladin loses facial recognition),Narrative,NA,NA,Facial recognition,Failing
3143,Autonomous (Paladin loses facial recognition),Narrative,Paladin,NA,NA,Seeing
3143,Autonomous (Paladin loses facial recognition),Narrative,Paladin,NA,NA,Failing
3143,Autonomous (Paladin loses facial recognition),Narrative,Paladin,NA,NA,Classifying
3143,Autonomous (Paladin loses facial recognition),Narrative,Eliasz,NA,NA,Obscured
3143,Autonomous (Paladin loses facial recognition),Narrative,Paladin,NA,NA,Damaged
3143,Autonomous (Paladin loses facial recognition),Narrative,Eliasz,NA,NA,Talking
3142,Autonomous (Paladin in love),Narrative,Paladin,NA,NA,Logging
3142,Autonomous (Paladin in love),Narrative,NA,NA,Camera,Recording
3142,Autonomous (Paladin in love),Narrative,Eliasz,NA,NA,Seen
3142,Autonomous (Paladin in love),Narrative,Paladin,NA,NA,Seeing
3142,Autonomous (Paladin in love),Narrative,Eliasz,NA,NA,Recorded
3142,Autonomous (Paladin in love),Narrative,Paladin,NA,NA,Saving
3142,Autonomous (Paladin in love),Narrative,Eliasz,NA,NA,Laughing
3142,Autonomous (Paladin in love),Narrative,Paladin,NA,NA,Loving
3140,Autonomous (Paladin hacks the sprinklers),Narrative,NA,Object,NA,Hacked
3140,Autonomous (Paladin hacks the sprinklers),Narrative,Paladin,NA,NA,Tricking
3140,Autonomous (Paladin hacks the sprinklers),Narrative,NA,NA,Surveillance cameras,Recording
3140,Autonomous (Paladin hacks the sprinklers),Narrative,Paladin,NA,NA,Accessing
3140,Autonomous (Paladin hacks the sprinklers),Narrative,NA,NA,Surveillance cameras,Accessed
3140,Autonomous (Paladin hacks the sprinklers),Narrative,Paladin,NA,NA,Hacking
3140,Autonomous (Paladin hacks the sprinklers),Narrative,NA,Object,NA,Tricked
3138,Attack Surface (Drones surveilling protest),Narrative,Masha Maximow,NA,NA,Observing
3138,Attack Surface (Drones surveilling protest),Narrative,NA,Law enforcement,NA,Surveilling
3138,Attack Surface (Drones surveilling protest),Narrative,NA,NA,Drones,Evading
3138,Attack Surface (Drones surveilling protest),Narrative,Masha Maximow,NA,NA,Surveilled
3138,Attack Surface (Drones surveilling protest),Narrative,NA,NA,Machine learning,Evading
3138,Attack Surface (Drones surveilling protest),Narrative,NA,NA,Drones,Obstructing
3138,Attack Surface (Drones surveilling protest),Narrative,NA,NA,Machine learning,Obstructing
3138,Attack Surface (Drones surveilling protest),Narrative,NA,NA,Drones,Countersurveilling
3138,Attack Surface (Drones surveilling protest),Narrative,NA,Law enforcement,NA,Evaded
3138,Attack Surface (Drones surveilling protest),Narrative,NA,NA,Machine learning,Countersurveilling
3138,Attack Surface (Drones surveilling protest),Narrative,NA,NA,Drones,Surveilling
3138,Attack Surface (Drones surveilling protest),Narrative,NA,Law enforcement,NA,Obstructed
3138,Attack Surface (Drones surveilling protest),Narrative,NA,NA,Machine learning,Surveilling
3134,Black Widow (Taskmaster's HUD display),Narrative,NA,NA,Object recognition,Learning
3134,Black Widow (Taskmaster's HUD display),Narrative,NA,NA,Machine learning,Analysing
3134,Black Widow (Taskmaster's HUD display),Narrative,Taskmaster,NA,NA,Mimicking
3134,Black Widow (Taskmaster's HUD display),Narrative,NA,NA,Object recognition,Predicting
3134,Black Widow (Taskmaster's HUD display),Narrative,NA,NA,Augmented reality,Learning
3134,Black Widow (Taskmaster's HUD display),Narrative,Natasha Romanoff (The Black Widow),NA,NA,Mimicked
