Verb,target,SituationID,Government,Narrative,Art,User,Humans in general,Corporation,Game,Object,Image,Creator,Law enforcement,Environment,Military
Reported,FALSE,398,0,0,0,0,1,0,1,0,0,0,0,0,0
Reported,FALSE,1005,0,0,0,0,1,0,1,0,0,0,0,0,0
Reporting,TRUE,244,0,0,1,0,1,0,0,0,0,0,0,0,0
Reporting,TRUE,328,0,0,0,1,0,0,1,0,0,0,0,0,0
Reporting,TRUE,362,0,0,0,1,0,0,1,0,0,0,0,0,0
Reporting,TRUE,670,0,0,0,1,0,0,1,0,0,0,0,0,0
Reporting,TRUE,1005,0,0,0,1,0,0,1,0,0,0,0,0,0
Represented,FALSE,1155,0,0,1,0,0,0,0,0,0,0,0,1,0
Representing,TRUE,725,0,0,1,0,0,0,0,0,1,0,0,0,0
Representing,TRUE,1640,0,0,1,0,0,0,0,0,1,0,0,0,0
Representing,TRUE,3092,0,0,1,0,0,0,0,0,1,0,0,0,0
Representing,TRUE,3183,0,0,1,0,0,0,0,0,1,0,0,0,0
Researching,TRUE,537,0,1,0,0,0,1,0,0,0,0,0,0,0
Researching,TRUE,681,0,0,0,1,0,0,1,0,0,0,0,0,0
Researching,TRUE,2110,0,1,0,0,0,1,0,0,0,0,0,0,0
Researching,TRUE,3228,0,0,1,0,0,0,0,0,0,1,0,0,0
Restricing,TRUE,2104,0,1,0,0,0,0,0,0,0,0,0,0,1
Revealed,FALSE,307,0,1,0,0,0,0,0,0,0,0,0,1,0
Revealed,FALSE,388,0,1,0,0,1,0,0,0,0,0,0,0,0
Revealed,FALSE,939,0,0,1,0,0,0,0,0,0,0,0,1,0
Revealed,FALSE,957,0,1,0,0,0,0,0,0,0,0,0,1,0
Revealed,FALSE,1139,0,0,1,0,0,0,0,0,0,0,0,1,0
Revealed,FALSE,1985,0,0,1,0,0,0,0,0,1,0,0,0,0
Revealed,FALSE,2041,0,0,1,0,0,0,0,0,1,0,0,0,0
Revealed,FALSE,2294,0,1,0,0,0,0,0,1,0,0,0,0,0
Revealed,FALSE,2760,0,0,1,0,0,0,0,1,0,0,0,0,0
Revealing,TRUE,1186,0,0,0,1,0,0,1,0,0,0,0,0,0
Revealing,TRUE,1614,0,0,1,0,0,0,0,0,1,0,0,0,0
Revealing,TRUE,1616,0,0,1,0,0,0,0,0,0,1,0,0,0
Revealing,TRUE,1768,0,0,1,0,0,0,0,0,0,1,0,0,0
Revealing,TRUE,1783,0,0,1,0,0,0,0,0,0,1,0,0,0
Revealing,TRUE,1785,0,0,1,0,0,0,0,0,0,1,0,0,0
Revealing,TRUE,1932,0,0,1,0,0,0,0,0,1,0,0,0,0
Revealing,TRUE,2247,0,0,1,0,0,0,0,0,0,1,0,0,0
Reverse-engineering,TRUE,1660,0,0,1,0,0,0,0,0,0,1,0,0,0
Reversing,TRUE,429,0,0,1,0,0,0,0,0,0,1,0,0,0
Reversing,TRUE,1217,0,0,1,0,0,0,0,0,0,1,0,0,0
Reversing,TRUE,1660,0,0,1,0,0,0,0,0,0,1,0,0,0
Reversing,TRUE,1789,0,0,1,0,0,0,0,0,0,1,0,0,0
Safeguarding,TRUE,1103,0,1,0,0,1,0,0,0,0,0,0,0,0
Saved,FALSE,1654,0,0,1,0,0,0,0,0,1,0,0,0,0
Saving,TRUE,754,0,0,0,1,0,0,1,0,0,0,0,0,0
Scanned,FALSE,289,0,1,0,0,0,0,0,1,0,0,0,0,0
Scanned,FALSE,529,0,0,1,1,0,0,0,0,0,0,0,0,0
Scanned,FALSE,638,0,1,0,0,1,0,0,0,0,0,0,0,0
Scanned,FALSE,727,0,0,1,0,0,0,0,0,0,1,0,0,0
Scanned,FALSE,928,0,1,0,0,0,0,0,1,0,0,0,0,0
Scanned,FALSE,1546,0,0,1,0,0,0,0,0,0,1,0,0,0
Scanned,FALSE,2010,0,1,0,0,0,0,0,1,0,0,0,0,0
Scanned,FALSE,2186,0,1,0,0,1,0,0,0,0,0,0,0,0
Scanned,FALSE,2402,0,1,0,0,0,0,0,1,0,0,0,0,0
Scanned,FALSE,2533,0,0,1,0,0,0,0,0,0,1,0,0,0
Scanned,FALSE,2821,0,0,1,1,0,0,0,0,0,0,0,0,0
Scanned,FALSE,3211,0,0,1,1,0,0,0,0,0,0,0,0,0
Scanned,FALSE,3244,0,0,0,0,1,0,1,0,0,0,0,0,0
Scanning,TRUE,1103,0,1,0,0,1,0,0,0,0,0,0,0,0
Scanning,TRUE,1467,0,0,0,1,0,0,1,0,0,0,0,0,0
Scanning,TRUE,1692,0,0,0,0,0,0,1,0,0,0,0,0,1
Scaring,TRUE,525,0,0,1,0,0,0,0,0,0,1,0,0,0
Scouting,TRUE,400,0,0,0,1,0,0,1,0,0,0,0,0,0
Scouting,TRUE,1186,0,0,0,1,0,0,1,0,0,0,0,0,0
Scouting,TRUE,1692,0,0,0,0,0,0,1,0,0,0,0,0,1
Scouting,TRUE,2875,0,0,0,1,0,0,1,0,0,0,0,0,0
Scouting,TRUE,3062,0,0,0,1,0,0,1,0,0,0,0,0,0
Searching,TRUE,318,0,0,1,0,0,0,0,0,0,1,0,0,0
Searching,TRUE,526,0,0,1,1,0,0,0,0,0,0,0,0,0
Searching,TRUE,1750,0,1,0,0,0,0,0,0,0,0,0,0,1
Searching,TRUE,2190,0,1,0,0,0,1,0,0,0,0,0,0,0
Searching,TRUE,2804,0,0,0,0,0,1,2,0,0,0,1,0,0
Searching,TRUE,3003,0,0,0,0,0,0,1,0,0,0,1,0,0
Searching,TRUE,3218,1,1,0,0,0,0,0,0,0,0,0,0,0
Securing,TRUE,2104,0,1,0,0,0,0,0,0,0,0,0,0,1
Seeing,TRUE,1075,0,0,1,1,0,0,0,0,0,0,0,0,0
Seeing,TRUE,1774,0,1,0,0,1,0,0,0,0,0,0,0,0
Seeing,TRUE,1913,0,0,1,1,0,0,0,0,0,0,0,0,0
Seeing,TRUE,1991,0,0,1,1,0,0,0,0,0,0,0,0,0
Selecting,TRUE,295,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,322,0,0,1,1,0,0,0,0,0,0,0,0,0
Selecting,TRUE,527,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,528,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,530,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,531,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,725,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,994,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,1138,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,1153,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,1157,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,1212,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,1217,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,1229,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,1652,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,1653,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,1660,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,2204,0,1,0,0,0,1,0,0,0,0,0,0,0
Selecting,TRUE,2569,0,0,1,0,0,0,0,0,0,1,0,0,0
Selecting,TRUE,2741,0,0,1,0,0,0,0,0,0,1,0,0,0
Selling,TRUE,1164,0,1,0,0,0,1,0,0,0,0,0,0,0
Selling,TRUE,1587,0,1,0,0,0,1,0,0,0,0,0,0,0
Selling,TRUE,2983,0,0,1,0,0,0,0,0,0,1,0,0,0
Sending,TRUE,323,0,0,1,0,0,0,0,0,0,1,0,0,0
Shaping,TRUE,3041,0,0,1,1,0,0,0,0,0,0,0,0,0
Shared,FALSE,317,0,2,0,0,1,0,0,0,0,0,1,0,0
Shared,FALSE,2567,0,0,1,0,0,0,0,0,1,0,0,0,0
Shared,FALSE,3203,0,0,1,0,0,0,0,1,0,0,0,0,0
Sharing,TRUE,317,0,1,0,0,0,0,0,0,0,1,0,0,0
Sharing,TRUE,3203,0,0,1,0,0,0,0,0,0,1,0,0,0
Shooting,TRUE,315,0,1,0,0,0,0,0,0,0,0,1,0,0
Shooting,TRUE,2761,0,0,0,0,0,0,1,0,0,0,0,0,1
Showing,TRUE,1075,0,0,1,1,0,0,0,0,0,0,0,0,0
Signaling,TRUE,2936,0,0,1,0,0,0,0,1,0,0,0,0,0
Simulated,FALSE,1897,0,1,0,0,0,0,0,0,0,0,0,1,0
Simulated,FALSE,1921,0,0,1,1,0,0,0,0,0,0,0,0,0
Simulating,TRUE,1897,1,2,0,0,0,1,0,0,0,0,0,0,0
Simulating,TRUE,1921,0,0,1,0,0,0,0,0,1,0,0,0,0
Smiling,TRUE,1058,0,0,1,1,0,0,0,0,0,0,0,0,0
Smiling,TRUE,1657,0,0,1,1,0,0,0,0,0,0,0,0,0
Social engineering,TRUE,1768,0,0,1,0,0,0,0,0,0,1,0,0,0
Socialising,TRUE,1631,0,1,0,0,1,0,0,0,0,0,0,0,0
Solving,TRUE,1164,0,1,0,0,0,1,0,0,0,0,0,0,0
Sorted,FALSE,3052,0,0,1,0,0,0,0,0,1,0,0,0,0
Sorting,TRUE,2535,0,0,1,0,0,0,0,0,0,1,0,0,0
Sorting,TRUE,2553,0,0,1,0,0,0,0,0,0,1,0,0,0
Speculating,TRUE,251,0,0,1,0,0,0,0,0,0,1,0,0,0
Speculating,TRUE,390,0,0,1,0,0,0,0,0,0,1,0,0,0
Speculating,TRUE,528,0,0,1,0,0,0,0,0,0,1,0,0,0
Speculating,TRUE,531,0,0,1,0,0,0,0,0,0,1,0,0,0
Speculating,TRUE,594,0,0,1,0,0,0,0,0,0,1,0,0,0
Speculating,TRUE,1099,0,1,0,0,0,1,0,0,0,0,0,0,0
Speculating,TRUE,1636,0,0,1,0,0,1,0,0,0,0,0,0,0
Spying,TRUE,716,0,0,1,0,0,0,0,0,0,1,0,0,0
Spying,TRUE,3233,0,0,0,1,0,0,1,0,0,0,0,0,0
Startled,FALSE,1588,0,1,0,0,1,0,0,0,0,0,0,0,0
Stating,TRUE,3158,0,0,1,0,0,0,0,0,0,1,0,0,0
Stealing,TRUE,1763,0,0,1,0,0,0,0,0,0,1,0,0,0
Stolen,FALSE,1736,0,1,0,0,0,0,0,1,0,0,0,0,0
Stopping,TRUE,1099,0,1,0,0,0,1,0,0,0,0,0,0,0
Streamed,FALSE,293,0,0,0,0,0,0,1,0,0,0,0,0,1
Streamed,FALSE,564,0,0,0,0,1,0,1,0,0,0,0,0,0
Streaming,TRUE,323,0,0,1,0,0,0,0,0,0,1,0,0,0
Studying,TRUE,3228,0,0,1,0,0,0,0,0,0,1,0,0,0
Subcontracting,TRUE,923,0,1,0,0,0,1,0,0,0,0,0,0,0
Subcontracting,TRUE,924,0,1,0,0,0,1,0,0,0,0,0,0,0
Subverted,FALSE,2784,1,0,0,0,0,0,3,0,0,0,1,0,1
Subverting,TRUE,323,0,0,1,0,0,0,0,0,0,1,0,0,0
Subverting,TRUE,400,0,0,0,1,0,0,1,0,0,0,0,0,0
Subverting,TRUE,525,0,0,1,0,0,0,0,0,0,1,0,0,0
Subverting,TRUE,754,0,0,0,1,0,0,1,0,0,0,0,0,0
Subverting,TRUE,942,0,0,1,0,0,0,0,0,0,1,0,0,0
Subverting,TRUE,2570,0,0,1,0,0,0,0,0,0,1,0,0,0
Subverting,TRUE,2983,0,0,1,0,0,0,0,0,0,1,0,0,0
Subverting,TRUE,3148,0,0,1,0,0,0,0,0,0,1,0,0,0
Subverting,TRUE,3203,0,0,1,0,0,0,0,0,0,1,0,0,0
Supervising,TRUE,398,1,0,0,0,0,0,1,0,0,0,0,0,0
Supporting,TRUE,654,0,1,0,0,1,0,0,0,0,0,0,0,0
Surprising,TRUE,659,0,0,1,0,0,0,0,0,1,0,0,0,0
Surprising,TRUE,2533,0,0,1,0,0,0,0,0,1,0,0,0,0
Surveilled,FALSE,328,0,0,0,0,1,0,2,0,0,0,0,1,0
Surveilled,FALSE,716,0,0,1,0,0,1,0,0,0,0,0,0,0
Surveilled,FALSE,1078,0,0,1,1,0,0,0,0,0,0,0,0,0
Surveilled,FALSE,2296,0,1,0,0,1,0,0,0,0,0,0,0,0
Surveilled,FALSE,2861,0,1,0,0,1,0,0,0,0,0,0,0,0
Surveilled,FALSE,2862,0,1,0,0,1,0,0,0,0,0,0,0,0
Surveilled,FALSE,3219,0,1,0,0,1,0,0,0,0,0,0,0,0
Surveilling,TRUE,243,1,1,0,0,0,0,0,0,0,0,0,0,0
Surveilling,TRUE,328,0,0,0,1,0,0,1,0,0,0,0,0,0
Surveilling,TRUE,400,0,0,0,1,0,1,2,0,0,0,0,0,0
Surveilling,TRUE,573,1,0,1,0,0,0,0,0,0,0,0,0,0
Surveilling,TRUE,923,0,1,0,0,0,1,0,0,0,0,0,0,0
Surveilling,TRUE,2105,0,1,0,0,0,0,0,0,0,0,0,0,1
Surveilling,TRUE,2110,0,1,0,0,0,1,0,0,0,0,0,0,0
Surveilling,TRUE,2230,0,1,0,0,0,1,0,0,0,0,0,0,0
Surveilling,TRUE,2531,1,1,0,0,0,0,0,0,0,0,0,0,0
Surveilling,TRUE,2709,1,1,0,0,0,0,0,0,0,0,0,0,0
Surveilling,TRUE,2883,0,0,0,0,0,0,1,0,0,0,0,0,1
Surveilling,TRUE,2949,0,1,0,0,0,1,0,0,0,0,0,0,0
Surveilling,TRUE,3138,0,1,0,0,0,0,0,0,0,0,1,0,0
Surveilling,TRUE,3219,0,1,0,0,0,0,0,0,0,0,1,0,0
Surveying,TRUE,3038,0,0,1,1,0,0,0,0,0,0,0,0,0
Surviving,TRUE,582,0,0,0,1,0,0,1,0,0,0,0,0,0
Swarming,TRUE,654,0,1,0,0,1,0,0,0,0,0,0,0,0
Synthesizing,TRUE,526,0,0,1,0,0,0,0,0,0,1,0,0,0
Talking,TRUE,1588,0,1,0,0,1,0,0,0,0,0,0,0,0
Targeted,FALSE,1030,0,0,1,0,1,0,0,0,0,0,0,0,0
Targeted,FALSE,2761,0,0,0,0,0,0,1,0,0,0,0,0,1
Targeted,FALSE,3083,0,1,0,0,1,0,0,0,0,0,0,0,0
Targeting,TRUE,1008,0,0,0,1,0,0,1,0,0,0,0,0,0
Targeting,TRUE,2883,0,0,0,0,0,0,1,0,0,0,0,0,1
Targeting,TRUE,2884,0,0,0,0,0,0,1,0,0,0,0,0,1
Teaching,TRUE,3228,0,0,1,0,0,0,0,0,0,1,0,0,0
Tested,FALSE,3080,0,0,1,0,1,0,0,0,0,0,0,0,0
Testing,TRUE,676,0,1,0,0,0,1,0,0,0,0,0,0,0
Testing,TRUE,2551,0,0,1,0,0,0,0,0,0,1,0,0,0
Testing,TRUE,2553,0,0,1,0,0,0,0,0,0,1,0,0,0
Thinking,TRUE,3041,0,0,1,1,0,0,0,0,0,0,0,0,0
Threatened,FALSE,3219,0,1,0,0,1,0,0,0,0,0,0,0,0
Threatening,TRUE,963,1,1,0,0,0,0,0,0,0,0,0,0,0
Threatening,TRUE,2190,0,1,0,0,0,1,0,0,0,0,0,0,0
Threatening,TRUE,3173,0,0,1,0,0,0,0,0,0,0,1,0,0
Threatening,TRUE,3219,0,1,0,0,0,0,0,0,0,0,1,0,0
Throwing,TRUE,2041,0,0,1,1,0,0,0,0,0,0,0,0,0
Touching,TRUE,1654,0,0,1,1,0,0,0,0,0,0,0,0,0
Tracked,FALSE,3006,0,0,0,1,0,0,1,0,0,0,0,0,0
Tracked,FALSE,3018,0,0,1,1,0,0,0,0,0,0,0,0,0
Tracking,TRUE,2874,1,1,0,0,0,0,0,0,0,0,0,0,0
Tracking,TRUE,2883,0,0,0,0,0,0,1,0,0,0,0,0,1
Training,TRUE,295,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,424,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,526,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,527,0,0,1,1,0,0,0,0,0,0,0,0,0
Training,TRUE,530,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,725,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,986,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,994,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,1075,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,1138,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,1157,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,1233,1,0,0,0,0,0,1,0,0,0,0,0,0
Training,TRUE,1518,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,1519,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,1547,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,1579,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,1593,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,1594,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,1616,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,1640,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,1660,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,2246,0,0,1,0,0,1,0,0,0,0,0,0,0
Training,TRUE,2523,0,1,0,0,1,0,0,0,0,0,0,0,0
Training,TRUE,2537,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,2741,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,2833,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,3183,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,3186,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,3199,0,0,1,0,0,0,0,0,0,1,0,0,0
Training,TRUE,3211,0,0,1,0,0,0,0,0,0,1,0,0,0
Transformed,FALSE,824,0,0,1,0,0,0,0,0,0,0,0,1,0
Transformed,FALSE,939,0,0,1,0,0,0,0,0,0,0,0,1,0
Transformed,FALSE,986,0,0,1,0,0,0,0,0,1,0,0,0,0
Transformed,FALSE,2533,0,0,1,0,0,0,0,0,0,1,0,0,0
Transforming,TRUE,1913,0,0,1,0,0,0,0,0,1,0,0,0,0
Trapping,TRUE,300,0,0,1,0,0,0,0,0,0,1,0,0,0
Traversing,TRUE,3040,0,0,1,1,0,0,0,0,0,0,0,0,0
Tricked,FALSE,1750,0,1,0,0,0,0,0,0,0,0,0,0,1
Tricked,FALSE,1768,0,0,1,0,0,0,0,0,0,0,1,0,0
Tricked,FALSE,2804,0,0,0,0,0,1,2,0,0,0,1,0,0
Tricked,FALSE,3140,0,1,0,0,0,0,0,1,0,0,0,0,0
Tricking,TRUE,300,0,0,1,0,0,0,0,0,0,1,0,0,0
Tricking,TRUE,379,0,0,1,1,0,0,0,0,0,0,0,0,0
Tricking,TRUE,1548,0,0,1,1,0,0,0,0,0,0,0,0,0
Tricking,TRUE,1549,0,0,1,1,0,0,0,0,0,0,0,0,0
Tricking,TRUE,1550,0,0,1,1,0,0,0,0,0,0,0,0,0
Tricking,TRUE,1551,0,0,1,1,0,0,0,0,0,0,0,0,0
Tricking,TRUE,1553,0,0,1,1,0,0,0,0,0,0,0,0,0
Tricking,TRUE,1554,0,0,1,1,0,0,0,0,0,0,0,0,0
Tricking,TRUE,1564,0,0,1,1,0,0,0,0,0,0,0,0,0
Tricking,TRUE,1768,0,0,1,0,0,0,0,0,0,1,0,0,0
Tricking,TRUE,2566,0,0,1,1,0,0,0,0,0,0,0,0,0
Tricking,TRUE,2902,0,0,0,0,0,1,1,0,0,0,0,0,0
Tricking,TRUE,2989,0,0,1,0,0,0,0,0,1,0,0,0,0
Tricking,TRUE,3228,0,0,2,0,1,0,0,0,0,1,0,0,0
Triggering,TRUE,1659,0,0,1,1,0,0,0,0,0,0,0,0,0
Trolling,TRUE,1164,0,1,0,0,1,0,0,0,0,0,0,0,0
Trusted,FALSE,400,0,0,0,1,0,0,1,0,0,0,0,0,0
Trusted,FALSE,3062,0,0,0,1,0,0,1,0,0,0,0,0,0
Unaware,FALSE,2244,0,0,1,0,1,0,0,0,0,0,0,0,0
Unsettled,FALSE,301,0,1,0,1,0,0,0,0,0,0,0,0,0
Uploaded,FALSE,2535,0,0,1,0,0,0,0,0,1,0,0,0,0
Uploaded,FALSE,2938,0,0,1,0,0,0,0,0,1,0,0,0,0
uploading,TRUE,1217,0,0,1,1,0,0,0,0,0,0,0,0,0
uploading,TRUE,2535,0,0,1,0,0,0,0,0,0,1,0,0,0
uploading,TRUE,2821,0,0,1,1,0,0,0,0,0,0,0,0,0
uploading,TRUE,2938,0,0,1,0,0,0,0,0,0,1,0,0,0
Used,FALSE,1614,0,0,1,0,0,0,0,0,1,0,0,0,0
Using,TRUE,2806,0,0,0,0,0,1,1,0,0,0,0,0,0
Verified,FALSE,2989,0,0,1,0,0,0,0,0,1,0,0,0,0
Viewed,FALSE,252,0,0,1,0,0,0,0,0,0,0,0,1,0
Viewed,FALSE,315,0,1,0,0,0,0,0,0,0,0,1,0,0
Viewed,FALSE,991,0,0,1,1,0,0,0,0,0,0,0,0,0
Viewing,TRUE,3038,0,0,1,1,0,0,0,0,0,0,0,0,0
Visiting,TRUE,3015,0,0,1,1,0,0,0,0,0,0,0,0,0
Visualising,TRUE,1078,0,0,1,0,0,0,0,0,1,0,0,0,0
Visualising,TRUE,1594,0,0,1,0,0,0,0,0,1,0,0,0,0
Visualising,TRUE,1640,0,0,1,0,0,0,0,0,1,0,0,0,0
Waiting,TRUE,1030,0,0,1,0,1,0,0,0,0,0,0,0,0
Walking,TRUE,1049,0,0,1,0,0,0,0,0,0,1,0,0,0
Walking,TRUE,1787,0,0,1,1,0,0,0,0,0,0,0,0,0
Walking,TRUE,2593,0,1,0,0,1,0,0,0,0,0,0,0,0
Walking,TRUE,2738,0,0,1,1,0,0,0,0,0,0,0,0,0
Warning,TRUE,2288,1,1,0,0,0,0,0,0,0,0,0,0,0
Watched,FALSE,307,0,1,0,0,1,0,0,0,0,0,0,0,0
Watched,FALSE,320,0,0,1,0,0,0,0,0,0,0,0,1,0
Watched,FALSE,627,0,1,0,0,1,0,0,0,0,0,0,0,0
Watched,FALSE,716,0,0,1,0,0,1,0,0,0,0,0,0,0
Watched,FALSE,991,0,0,1,1,0,0,0,0,0,0,0,0,0
Watched,FALSE,1099,0,1,0,0,0,1,0,0,0,0,0,0,0
Watched,FALSE,1657,0,0,1,0,0,0,0,0,1,0,0,0,0
Watched,FALSE,1691,0,0,1,0,0,0,0,0,1,0,0,0,0
Watched,FALSE,2211,0,1,0,0,1,0,0,0,0,0,0,0,0
Watched,FALSE,2243,0,0,2,0,1,0,0,0,0,0,0,1,0
Watched,FALSE,2244,0,0,1,0,1,0,0,0,0,0,0,0,0
Watched,FALSE,2286,0,1,0,0,0,0,0,0,0,0,0,1,0
Watched,FALSE,2862,0,1,0,0,1,0,0,0,0,0,0,0,0
Watching,TRUE,315,0,1,0,0,0,0,0,0,0,1,0,0,0
Watching,TRUE,322,0,0,1,1,0,0,0,0,0,0,0,0,0
Watching,TRUE,529,0,0,1,1,0,0,0,0,0,0,0,0,0
Watching,TRUE,537,0,1,0,0,0,1,0,0,0,0,0,0,0
Watching,TRUE,581,1,0,0,0,0,0,1,0,0,0,0,0,0
Watching,TRUE,716,0,0,1,0,0,0,0,0,0,1,0,0,0
Watching,TRUE,1146,0,0,0,1,0,0,1,0,0,0,0,0,0
Watching,TRUE,1173,1,0,0,0,0,0,1,0,0,0,0,0,0
Watching,TRUE,1578,0,0,1,0,1,0,0,0,0,0,0,0,0
Watching,TRUE,1657,0,0,1,1,0,0,0,0,0,0,0,0,0
Watching,TRUE,1686,0,0,0,1,0,0,1,0,0,0,0,0,0
Watching,TRUE,1691,0,0,1,1,0,0,0,0,0,0,0,0,0
Watching,TRUE,1762,0,0,1,1,0,0,0,0,0,0,0,0,0
Watching,TRUE,1787,0,0,1,1,0,0,0,0,0,0,0,0,0
Watching,TRUE,1789,0,0,1,0,1,0,0,0,0,0,0,0,0
Watching,TRUE,2069,0,0,1,1,0,0,0,0,0,0,0,0,0
Watching,TRUE,2110,0,1,0,0,0,1,0,0,0,0,0,0,0
Watching,TRUE,2242,0,0,1,1,0,0,0,0,0,0,0,0,0
Watching,TRUE,2243,0,0,1,1,0,0,0,0,0,0,0,0,0
Watching,TRUE,2567,0,0,1,1,0,0,0,0,0,0,0,0,0
Watching,TRUE,2569,0,0,1,0,0,0,0,0,0,1,0,0,0
Watching,TRUE,2709,1,1,0,0,0,0,0,0,0,0,0,0,0
Watching,TRUE,2866,0,1,0,0,1,0,0,0,0,0,0,0,0
Watching,TRUE,2877,0,0,0,0,0,0,1,0,0,0,1,0,0
Watching,TRUE,2936,0,0,1,1,0,0,0,0,0,0,0,0,0
Watching,TRUE,2959,0,1,0,0,1,0,0,0,0,0,0,0,0
Watching,TRUE,2961,0,1,0,0,1,0,0,0,0,0,0,0,0
Watching,TRUE,3018,0,0,1,1,0,0,0,0,0,0,0,0,0
Watching,TRUE,3057,0,0,1,0,1,0,0,0,0,0,0,0,0
Watching,TRUE,3221,0,1,0,0,0,1,0,0,0,0,0,0,0
Watching,TRUE,3268,0,1,0,0,1,0,0,0,0,0,0,0,0
Wearing,TRUE,573,0,0,1,1,0,0,0,0,0,0,0,0,0
Wearing,TRUE,1548,0,0,1,1,0,0,0,0,0,0,0,0,0
Wearing,TRUE,1550,0,0,1,1,0,0,0,0,0,0,0,0,0
Wearing,TRUE,1551,0,0,1,1,0,0,0,0,0,0,0,0,0
Wearing,TRUE,1553,0,0,1,1,0,0,0,0,0,0,0,0,0
Wearing,TRUE,1554,0,0,1,1,0,0,0,0,0,0,0,0,0
Wearing,TRUE,1564,0,0,1,1,0,0,0,0,0,0,0,0,0
Wearing,TRUE,2738,0,0,1,1,0,0,0,0,0,0,0,0,0
Working,TRUE,1587,0,1,0,0,1,0,0,0,0,0,0,0,0
Worrying,TRUE,1099,0,1,0,0,0,1,0,0,0,0,0,0,0
Worrying,TRUE,1589,0,1,0,0,1,0,0,0,0,0,0,0,0
Yelling,TRUE,654,0,1,0,0,1,0,0,0,0,0,0,0,0
Yelling,TRUE,1639,0,1,0,0,0,0,0,0,0,0,1,0,0
Yelling,TRUE,2954,0,1,0,0,1,0,0,0,0,0,0,0,0
NA,NA,654,0,1,0,0,0,0,0,0,0,0,1,0,0
NA,NA,657,0,1,0,0,1,0,0,0,0,0,0,0,0
NA,NA,1628,0,0,1,1,0,0,0,0,0,0,0,0,0
